"","GEOID","ALAND10","AWATER10","TotPop","ai","area_mn","cohesion","division","ed","frac_mn","lpi","lsi","mesh","pafrac","para_mn","pd","pladj","shape_mn","split","ta","COUNT","AREA","Name","Date","Year","MeanF","StdDevF","MinF","MaxF","Water","P_Ice","Dev_OpenSpace","Dev_LowIntensity","Dev_MedIntensity","Dev_HighIntensity","BareRock","Dec_Forest","Evgn_Forest","Mix_Forest","Scrub","Grassland","Pasture","Crops","Wood_wetland","Herb_wetland"
"46",110010010015,295237,0,863,96.7419817109714,0.0615734347825907,99.2818345782628,0.94014062565217,0,1.27445500789148,15.0407890472246,23.3381818181818,1.01726624997905,1.25278711152424,1.17351083640081,1624.07701232016,99.9039338907431,1.4449160188533,16.7058211164924,16.994267999995,417522,150307.92,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,92.1202349869452,1.74807229567868,86.2700000000001,95.2700000000001,NA,NA,48.4567901234568,47.9938271604938,1.08024691358025,NA,NA,2.00617283950617,NA,NA,0.462962962962963,NA,NA,NA,NA,NA
"47",110010010016,352098,0,1165,96.146594463336,0.0356279165217638,98.9426429615118,0.971391550284463,0,1.19895629703409,11.1596905055205,30.0245195493704,0.586074188512277,1.22597182292523,1.05920943360683,2806.78775978701,99.8870245502233,1.32067794726387,34.9547077854036,20.4860520000142,402247,144808.92,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,94.688307349666,2.88932530185997,89.1500000000001,105.89,NA,NA,28.2352941176471,57.9411764705882,11.1764705882353,2.64705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",110010010021,325184,137,1001,98.0366144350155,0.073951085106383,99.7510248946995,0.577774747429195,0,1.14317646316688,63.4581772137477,18.2326507394767,11.7402298606848,1.19075011360473,1.11682605326161,1352.2452017593,99.9131780180876,1.26918252075809,2.36840405426084,27.805608,324986,116994.96,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.8662589928058,5.99445155395901,82.3100000000001,107.33,NA,NA,16.8055555555556,30.1388888888889,29.3055555555556,8.33333333333333,0.138888888888889,15.1388888888889,NA,NA,NA,NA,0.138888888888889,NA,NA,NA
"49",110010010022,222080,0,1481,96.2445969055923,0.0332718260869573,98.9716749581941,0.907571160966492,0,1.17925071473302,28.0284141694501,21.4313186813187,0.990238954993001,1.19609002830801,1.19347812018208,3005.54588553828,99.870226501041,1.30817553179195,10.8191340544424,10.7135280000003,191234,68844.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.3450515463918,3.46746020250478,88.2500000000001,103.37,NA,NA,18.4782608695652,38.4782608695652,27.8260869565217,8.26086956521739,0.434782608695652,6.52173913043478,NA,NA,NA,NA,NA,NA,NA,NA
"50",110010010023,342322,0,946,97.7216077373725,0.0579660715502662,99.6119657495466,0.626004643755124,0,1.18058782980188,60.951745137642,23.120822622108,12.7255974072004,1.20761237985702,1.08701002579223,1725.14709597464,99.9357181345803,1.28884439950168,2.67382999094043,34.0260840000062,475566,171203.76,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,92.8043913043479,5.90115640407632,81.7700000000001,104.45,NA,NA,14.9068322981366,34.1614906832298,27.0186335403727,8.90269151138716,0.10351966873706,14.9068322981366,NA,NA,NA,NA,NA,NA,NA,NA
"51",110010011001,423673,0,1704,96.1735010174337,0.0436005529411683,99.2463868679891,0.962629429309659,0,1.19621039998301,12.6238819960999,35.6685022026432,1.10797673116159,1.24174833702565,1.13671986794015,2293.54889455034,99.931920203911,1.36077273392985,26.7590240536111,29.6483759999945,505839,182102.04,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,94.7195895522389,3.51061639812287,88.2500000000001,105.89,NA,NA,19.3548387096774,58.494623655914,16.989247311828,4.51612903225806,NA,NA,NA,0.645161290322581,NA,NA,NA,NA,NA,NA
"52",110010011002,470471,0,1548,96.0988640856793,0.0407338262068893,99.142472696343,0.968529237908084,0,1.18767850002983,9.62230018504658,36.2836644591611,0.929395301396582,1.25425425674907,1.06697183672871,2454.96211163898,99.917714480031,1.36028090070194,31.775525393358,29.5320239999947,496787,178843.32,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.2410367892977,4.11640114508463,88.79,109.85,NA,NA,22.1415607985481,53.6297640653357,13.3393829401089,10.1633393829401,NA,0.181488203266788,NA,0.544464609800363,NA,NA,NA,NA,NA,NA
"53",110010011003,159813,0,662,96.1595854479352,0.0462613935484045,99.236345197829,0.922889066114153,0,1.18684593194438,23.3722091966603,25.187648456057,1.10585037040723,1.25565541420948,1.04951058198731,2161.62965119863,99.8758915601691,1.42496119682087,12.9683295170614,14.3410320000054,199222,71719.92,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,93.3341818181819,2.53407260848147,89.33,99.23,NA,NA,26.75,55,14.5,3.25,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
"54",110010011004,622593,0,909,96.23599907663,0.0446831419354766,99.4624800236668,0.950668751632325,0,1.18072742139041,18.9580699194197,47.643432715552,2.73330121410715,1.23855421738955,1.06994794182473,2237.9804926073,99.946479932845,1.33895493129857,20.2711269852086,55.407095999991,497870,179233.2,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.1500772200773,4.95496767226636,87.3500000000001,108.41,NA,NA,27.4521531100478,45.2751196172249,19.0191387559809,6.2200956937799,0.119617224880383,1.13636363636364,NA,NA,NA,NA,0.777511961722488,NA,NA,NA
"55",110010012001,192701,0,1824,96.5702614485258,0.0554852400000405,99.4560694270665,0.906158831103494,0,1.17487943879827,23.6266077248652,24.2867647058824,1.56203993343208,1.25864743009394,1.0974069854841,1802.28111115545,99.9077360028458,1.36651344736889,10.6563037498272,16.6455720000121,256485,92334.6,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,93.3637931034483,3.28403032452714,89.33,100.49,NA,NA,30.7692307692308,46.1538461538462,17.9487179487179,2.93040293040293,0.183150183150183,2.01465201465201,NA,NA,NA,NA,NA,NA,NA,NA
"56",110010012002,179162,0,936,96.2441115007261,0.0462865090909854,99.5379352080028,0.828995239880773,0,1.16998565618285,32.6007028162143,20.9323308270677,1.74134694444928,1.26450827732625,1.01832266745281,2160.45672840503,99.8582383891912,1.3484121187972,5.84779043169785,10.1830320000168,236146,85012.56,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,93.4861632653062,2.7748483886138,90.23,106.07,NA,NA,36.3636363636364,48.4848484848485,11.6161616161616,3.53535353535354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",110010012003,197142,0,801,96.2215664307945,0.0434675951416228,99.2114262996443,0.928351129567081,0,1.18791514040108,18.9433871162435,21.5818847209515,0.769257810806176,1.2469810573537,1.09078829130561,2300.56435545117,99.848975903247,1.39373237219562,13.9569541565383,10.7364959999808,243439,87638.04,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,94.7240441176471,2.58188205580271,90.23,102.65,NA,NA,24.2914979757085,53.6437246963563,16.5991902834008,5.46558704453441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",110010012004,649349,0,1801,96.7298218763452,0.0482374097560979,99.3409927420189,0.9478461318505,0,1.18456947070684,18.3788536151832,35.2360515021459,2.06292935680021,1.2337646170063,1.13275313919212,2073.07980477452,99.9271812509249,1.32663532324016,19.1740332113714,39.5546760000003,658309,236991.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,95.0547191011237,4.07949374337641,84.29,104.09,NA,NA,14.7157190635452,46.1538461538462,28.3444816053512,8.52842809364548,0.167224080267559,1.92307692307692,NA,0.167224080267559,NA,NA,NA,NA,NA,NA
"59",110010013011,2091913,625,1850,99.0668734591541,0.275016641659965,99.9708179496124,0.237420106139173,0,1.18068124255041,87.2846490328618,29.8594053005818,262.781868242993,1.2104422458459,1.1772143893305,363.614359467168,99.9793944651609,1.28638390490456,1.31133800936863,344.595851999936,4977583,1791929.88,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,82.0306921241051,4.12889650985085,77.99,97.2500000000001,0.0226142017186793,NA,27.5440976933514,14.1564902758933,2.78154681139756,0.723654454997739,0.0452284034373587,53.1433740388964,NA,1.46992311171416,NA,NA,0.0904568068747173,0.0226142017186793,NA,NA
"60",110010013012,544490,0,915,98.2106733706306,0.114296280991682,99.8847539854559,0.512335719660077,0,1.14901330284528,67.8660723001334,23.1560483870968,26.9772953898238,1.22350718833833,1.03744587604006,874.919106136772,99.9430009282233,1.30474468203223,2.05059103222192,55.3193999999742,956853,344467.08,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,88.3951785714286,4.13325223481693,80.5100000000001,97.6100000000001,NA,NA,33.5526315789474,32.8947368421053,3.17982456140351,0.328947368421053,0.109649122807018,27.4122807017544,NA,2.5219298245614,NA,NA,NA,NA,NA,NA
"61",110010013013,216739,0,1569,96.2050572739052,0.0471056261127443,99.3983479005917,0.921658275541157,0,1.18627419330354,18.5624125489556,26.1452219714071,1.24364322572704,1.27230047785693,1.04657126918911,2122.8886706793,99.9028889791668,1.37177835005594,12.7645900943291,15.8745959999948,251583,90569.88,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,94.4972413793104,2.88944553121644,89.33,100.13,NA,NA,29.6842105263158,51.7894736842105,16.2105263157895,2.31578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",110010013021,409205,92,2488,98.4104301846042,0.111003870967803,99.8716519177357,0.347922675133205,0,1.15149078128382,80.6816385362905,15.7198275862069,20.1948869173217,1.18726964223219,1.14822368476103,900.869484353439,99.9196570775026,1.27971940641334,1.5335604565061,30.9700800000169,688442,247839.12,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,89.6709980806143,5.94560501563293,81.4100000000001,104.09,NA,NA,22.6902173913043,15.625,23.0978260869565,10.8695652173913,NA,25.2717391304348,NA,2.44565217391304,NA,NA,NA,NA,NA,NA
"63",110010013022,680129,0,3994,98.5934290144765,0.153330873345933,99.8578364134007,0.659463097329701,0,1.16287955166737,54.6092693128438,22.0925740925741,27.6216401465736,1.23893579861102,1.07359624131408,652.184376295752,99.9517899676983,1.32363460896178,2.93653930648503,81.1120319999984,1172515,422105.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,89.2048288075562,6.1785540925016,80.5100000000001,104.27,NA,NA,21.3032581453634,21.4285714285714,16.4786967418546,3.00751879699248,1.06516290726817,32.2055137844612,0.12531328320802,3.82205513784461,NA,0.25062656641604,0.18796992481203,0.12531328320802,NA,NA
"64",110010013023,503018,0,684,98.5989877361268,0.186755368421049,99.9569905890331,0.219510862171723,0,1.1806387797977,88.3163306716551,21.1382904794997,58.1584540570149,1.2182043717348,1.18113100907623,535.459841639172,99.9380120437944,1.28179404420398,1.28124781183056,74.5153919999985,929325,334557,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,86.8038794435858,5.05202306940525,79.2500000000001,101.57,NA,NA,30.5555555555556,16.820987654321,9.41358024691358,2.08333333333333,NA,34.4135802469136,NA,6.6358024691358,NA,0.0771604938271605,NA,NA,NA,NA
"65",110010014011,357424,0,2456,96.4322122203883,0.0591047407407818,99.5401451371128,0.905384479233576,0,1.19315280511538,26.9918813305695,32.8254057078903,2.71782175092743,1.26685170146228,1.08422388273672,1691.91165965137,99.909006355906,1.4126921525751,10.5690904821914,28.7249040000199,483259,173973.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,93.1084245076587,3.12379284250843,89.1500000000001,105.89,NA,NA,31.3095238095238,55.7142857142857,8.33333333333333,2.02380952380952,NA,1.9047619047619,NA,0.714285714285714,NA,NA,NA,NA,NA,NA
"66",110010014012,430871,0,1203,96.0148105664451,0.0405699493670794,99.1600828178087,0.959913752410564,0,1.18237415580851,14.9374919267426,34.5900473933649,1.02781972613241,1.24692718851624,1.0875071052795,2464.87860004936,99.9404118495921,1.37308958594101,24.9462112353845,25.6402079999942,516509,185943.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,94.4000556586272,3.09276007261877,89.8700000000001,105.89,NA,NA,30.3448275862069,56.8965517241379,8.85057471264368,3.67816091954023,NA,NA,NA,NA,NA,NA,NA,NA,0.229885057471264,NA
"67",110010014021,337376,0,1047,96.879443309259,0.0561636568848751,99.3151573078204,0.917544787171382,0,1.1940279172622,23.9240368963646,26.9061936259771,2.05152692278239,1.25218155618531,1.09037449642003,1780.51084182394,99.9090177729075,1.38196816439745,12.1277959960942,24.8804999999997,486790,175244.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,91.278111888112,3.35799776605013,81.59,98.6900000000001,NA,NA,36.3636363636364,47.7272727272727,2.75974025974026,0.649350649350649,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA
"68",110010014022,359692,0,1163,97.8700488653135,0.102457909814285,99.7610427571977,0.7233404691657,0,1.15981555077928,50.1418503171594,23.0381274131274,10.6864258868251,1.24508809154793,1.15113122097281,976.010541121325,99.9013218115935,1.35505220198138,3.61455105842325,38.6266319999853,549203,197713.08,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,89.0220434782609,3.92410240604073,80.5100000000001,98.8700000000001,NA,NA,37.2093023255814,38.3036935704514,4.37756497948016,0.27359781121751,0.136798905608755,18.8782489740082,NA,0.820793433652531,NA,NA,NA,NA,NA,NA
"69",110010014023,198140,0,1160,96.789584370394,0.0497325906040516,99.393677828548,0.878252443322389,0,1.15922117153659,31.66184355633,26.190203562341,2.70650516280116,1.23731980502303,1.0722652022291,2010.7538896607,99.908029932533,1.34813889275979,8.21371719720022,22.2304680000111,267109,96159.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,93.3578358208956,3.57104541223438,85.73,99.23,NA,NA,25.296442687747,49.802371541502,18.7747035573123,2.56916996047431,NA,3.55731225296443,NA,NA,NA,NA,NA,NA,NA,NA
"70",110010015001,3119273,6891,1679,99.0502927914967,0.220694959525053,99.9524210269389,0.326091509158895,0,1.15706008375869,82.0370768139187,32.9986648865154,275.593367774399,1.22043303512722,1.08780929021714,453.114109244747,99.9814075421648,1.29822883004934,1.48388099213871,408.947759999924,7031170,2531221.2,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,83.4058780685191,6.59250828743788,77.4500000000001,112.19,0.0147885241052943,NA,27.0629991126886,18.3081928423543,1.53800650695061,0.162673765158237,0.133096716947649,51.1978704525288,NA,0.887311446317657,0.10351966873706,0.0739426205264715,0.0147885241052943,0.0147885241052943,0.488021295474712,NA
"71",110010015002,316926,0,1031,96.2204754611732,0.0405262422997628,99.235747574853,0.944062020895132,0,1.17600866139714,14.4780475347938,28.9439567859554,1.10400761824695,1.25870376802561,1.06881554750936,2467.53694212072,99.9110979615118,1.35462349001292,17.8769418560025,19.7362799999845,398434,143436.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,93.4123645320198,1.91988279609432,89.5100000000001,101.03,NA,NA,42.483660130719,52.6143790849673,2.77777777777778,0.980392156862745,NA,1.1437908496732,NA,NA,NA,NA,NA,NA,NA,NA
"72",110010015003,284805,200,672,96.7007865531731,0.0529441518987355,99.4499934893781,0.871773387512322,0,1.164471675149,31.1747415714864,23.4486803519062,2.1452763626865,1.25502592222299,1.1341325453691,1888.78273451743,99.8682488672073,1.37008076252711,7.79869311525401,16.7303520000004,382515,137705.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,91.8812396694216,2.48919729131845,83.03,98.6900000000001,NA,NA,45.73055028463,41.3662239089184,3.79506641366224,NA,NA,6.64136622390892,NA,2.46679316888046,NA,NA,NA,NA,NA,NA
"73",110010015004,646637,5000,1581,97.8105660087139,0.0982667288135339,99.8778837517616,0.590364405692035,0,1.16931133252117,61.2238878721129,25.8203434610304,18.9996755330853,1.23178139482221,1.11909442580713,1017.63843375467,99.9366797110563,1.28486601003817,2.44119410982679,46.381895999988,1093769,393756.84,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,88.6762562814071,2.3429254528545,81.23,95.4500000000001,NA,NA,45.1923076923077,22.3076923076923,2.69230769230769,NA,0.0961538461538462,23.3653846153846,NA,6.15384615384615,NA,NA,NA,NA,0.192307692307692,NA
"74",110010015005,320280,0,1131,96.7863930209661,0.055954834123237,99.7598198397042,0.674776508744318,0,1.14464623105613,56.6803625469764,26.9907407407407,7.6794827856129,1.21715673658333,1.16073334500113,1787.15568666965,99.9383711867172,1.32595648542174,3.07480863740506,23.612940000006,459409,165387.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,91.0767481662592,1.60129403481501,88.0700000000001,94.0100000000001,NA,NA,46.0269865067466,36.431784107946,0.299850074962519,NA,NA,12.143928035982,NA,4.7976011994003,NA,NA,NA,NA,0.299850074962519,NA
"75",110010016001,478817,0,1329,95.3998690259691,0.0227282510460174,98.0330713826169,0.988846491769145,0,1.16442945304625,4.68397577931875,31.8952451708767,0.181759310077235,1.21561990513996,1.09527765268134,4399.81060564371,99.9392190957493,1.29512407041577,89.6578887379675,16.2961559999944,406116,146201.76,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.785551839465,3.01722974317565,91.49,108.77,NA,NA,9.27456382001836,53.2598714416896,18.4573002754821,19.0082644628099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",110010016002,193684,0,675,94.6561878767939,0.0170171370262471,97.4412611032679,0.990118030099376,0,1.15103271542422,5.57249954513355,31.3740122914838,0.115359705419287,1.21385550371659,1.02903879055194,5876.42914585225,99.9113883497283,1.28412227228288,101.194398491016,11.6737560000055,149832,53939.52,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,99.5637931034484,2.69733254618734,94.5500000000001,108.77,NA,NA,4.32330827067669,63.3458646616541,22.9323308270677,9.3984962406015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",110010016003,354894,0,896,95.683941914046,0.0251729790209884,98.5122798057558,0.979416869145944,0,1.15067781710618,7.83390781990679,34.3690322580645,0.444563022768501,1.21665788635526,1.05316370297669,3972.51353988034,99.9005907921459,1.29707575179899,48.5834738694744,21.598416000008,340749,122669.64,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,93.7049557522125,3.09128626530948,83.5700000000001,100.31,NA,NA,14.5238095238095,58.2142857142857,14.6428571428571,4.28571428571429,NA,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA
"78",110010016004,1623544,35617,2059,99.3334558964676,0.308860237113405,99.9480626689103,0.21721945358885,0,1.14841192641841,88.3494546277112,18.1900794419686,187.613353293711,1.20872472021452,1.06028338794096,323.771039401497,99.976369713489,1.27650614720203,1.27749725588448,239.675544000002,3023838,1088581.68,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,86.8959621136591,6.23434940993425,78.1700000000001,100.67,NA,NA,20.0217864923747,26.2309368191721,5.49019607843137,1.48148148148148,NA,44.9891067538126,NA,0.893246187363834,NA,NA,NA,NA,0.893246187363834,NA
"79",110010017021,420701,0,1513,96.1004836032736,0.031061963008645,99.2040639024193,0.9378626501423,0,1.22696487704227,21.6226490052976,33.5621266427718,1.56531763887818,1.20272978327307,1.11633893765598,3219.37155009066,99.9392551784681,1.28817618601644,16.0933802662985,25.1912520000111,388303,139789.08,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,97.7727767354597,3.02613847663297,91.6700000000001,105.53,NA,NA,17.6930596285435,43.010752688172,27.761485826002,10.0684261974585,0.684261974584555,0.0977517106549365,NA,0.684261974584555,NA,NA,NA,NA,NA,NA
